date,open,high,low,close,ticker
37399,$109.26,$110.36,$108.48,$110.10,SPY
37400,$109.98,$110.20,$108.61,$108.69,SPY
37404,$109.05,$109.13,$107.45,$108.10,SPY
37405,$107.62,$108.02,$107.13,$107.30,SPY
37406,$106.55,$107.51,$105.90,$107.00,SPY
37407,$107.40,$108.56,$106.85,$107.22,SPY
37410,$107.09,$107.60,$104.13,$104.37,SPY
37411,$104.15,$105.20,$103.55,$104.63,SPY
37412,$104.95,$105.67,$104.35,$105.61,SPY
37413,$105.54,$105.60,$103.15,$103.46,SPY
37414,$101.78,$103.92,$101.72,$103.34,SPY
37417,$103.24,$104.46,$103.02,$103.74,SPY
37418,$104.13,$104.54,$101.73,$101.96,SPY
37419,$101.71,$102.81,$100.78,$102.58,SPY
37420,$102.13,$103.00,$101.34,$101.55,SPY
37421,$100.31,$101.56,$98.50,$101.40,SPY
37424,$101.92,$104.34,$101.85,$104.12,SPY
37425,$103.74,$105.03,$103.63,$104.97,SPY
37426,$103.50,$104.43,$102.24,$102.52,SPY
37427,$102.26,$103.05,$100.96,$101.21,SPY
37428,$100.47,$100.93,$98.68,$99.28,SPY
37431,$98.61,$100.69,$97.25,$99.80,SPY
37432,$100.30,$100.89,$97.54,$97.56,SPY
37433,$95.20,$98.15,$95.19,$97.72,SPY
37434,$98.50,$99.49,$96.57,$99.43,SPY
37435,$99.24,$100.50,$98.88,$98.96,SPY
37438,$99.18,$99.80,$96.89,$97.03,SPY
37439,$96.86,$97.20,$94.77,$94.97,SPY
37440,$94.62,$95.84,$93.72,$95.51,SPY
37442,$96.78,$99.53,$96.66,$99.31,SPY
37445,$98.98,$99.70,$97.56,$98.07,SPY
37446,$97.73,$98.34,$95.01,$95.60,SPY
37447,$96.00,$96.07,$92.04,$92.12,SPY
37448,$91.76,$93.35,$90.32,$92.87,SPY
37449,$93.33,$93.89,$91.52,$91.85,SPY
37452,$91.64,$92.40,$87.89,$92.34,SPY
37453,$91.12,$92.38,$89.87,$90.56,SPY
37454,$92.46,$93.30,$89.75,$90.74,SPY
37455,$90.70,$91.10,$87.75,$87.80,SPY
37456,$86.76,$87.55,$84.30,$84.71,SPY
37459,$84.10,$85.91,$81.45,$82.20,SPY
37460,$82.55,$83.24,$79.75,$79.95,SPY
37461,$78.13,$85.12,$77.68,$84.72,SPY
37462,$84.27,$85.85,$81.60,$84.00,SPY
37463,$84.65,$85.93,$83.80,$85.60,SPY
37466,$87.50,$90.34,$87.30,$89.77,SPY
37467,$89.32,$91.40,$88.72,$90.94,SPY
37468,$90.49,$91.55,$89.25,$91.16,SPY
37469,$90.88,$91.35,$88.33,$88.78,SPY
37470,$88.50,$88.91,$85.62,$86.79,SPY
37473,$86.49,$86.93,$83.55,$83.77,SPY
37474,$85.23,$87.90,$85.11,$86.59,SPY
37475,$87.87,$88.50,$85.77,$88.10,SPY
37476,$88.42,$91.10,$87.80,$90.95,SPY
37477,$90.10,$91.94,$89.35,$91.29,SPY
37480,$89.99,$91.27,$89.55,$90.62,SPY
37481,$90.15,$91.66,$88.65,$88.97,SPY
37482,$89.02,$92.63,$88.02,$92.22,SPY
37483,$92.84,$93.99,$92.20,$93.50,SPY
37484,$92.82,$94.08,$92.00,$93.22,SPY
37487,$93.46,$95.75,$93.10,$95.40,SPY
37488,$94.82,$95.40,$93.62,$94.39,SPY
37489,$95.06,$95.78,$93.57,$95.75,SPY
37490,$95.49,$97.15,$95.07,$96.68,SPY
37491,$96.01,$96.15,$94.15,$94.60,SPY
37494,$94.91,$95.64,$93.50,$95.26,SPY
37495,$95.70,$96.25,$93.50,$94.16,SPY
37496,$93.28,$93.49,$91.80,$92.10,SPY
37497,$91.27,$93.05,$90.81,$92.14,SPY
37498,$91.68,$93.39,$91.40,$91.78,SPY
37502,$90.73,$91.00,$88.15,$88.28,SPY
37503,$88.61,$90.25,$88.06,$89.54,SPY
37504,$88.49,$89.43,$87.50,$88.78,SPY
37505,$89.75,$90.57,$89.34,$90.00,SPY
37508,$89.10,$91.35,$88.80,$90.66,SPY
37509,$91.14,$91.78,$90.56,$91.70,SPY
37510,$92.47,$93.33,$91.10,$91.13,SPY
37511,$90.75,$90.84,$88.99,$89.45,SPY
37512,$88.69,$89.90,$88.25,$89.67,SPY
37515,$89.31,$89.89,$88.46,$89.89,SPY
37516,$90.89,$91.19,$87.75,$87.83,SPY
37517,$87.01,$88.50,$86.28,$86.95,SPY
37518,$85.99,$86.80,$84.70,$84.70,SPY
37519,$84.92,$85.20,$84.05,$84.35,SPY
37522,$83.65,$84.06,$82.69,$83.66,SPY
37523,$82.44,$83.65,$81.85,$82.31,SPY
37524,$83.37,$84.77,$82.04,$84.35,SPY
37525,$85.02,$85.97,$84.45,$85.73,SPY
37526,$85.00,$85.63,$82.75,$82.75,SPY
37529,$82.00,$82.80,$80.90,$81.79,SPY
37530,$82.43,$85.77,$81.47,$85.72,SPY
37531,$84.69,$85.53,$82.60,$83.15,SPY
37532,$83.14,$84.60,$81.95,$82.31,SPY
37533,$82.80,$82.92,$79.58,$80.80,SPY
37536,$80.06,$81.20,$78.55,$79.13,SPY
37537,$79.81,$81.31,$78.20,$80.37,SPY
37538,$79.09,$79.70,$77.78,$78.10,SPY
37539,$77.94,$81.07,$77.07,$80.63,SPY
37540,$82.10,$84.73,$81.82,$84.16,SPY
37543,$83.20,$84.85,$83.04,$84.63,SPY
37544,$86.99,$88.72,$86.85,$88.70,SPY
37545,$87.41,$87.80,$85.92,$86.55,SPY
37546,$88.87,$89.30,$87.85,$88.27,SPY
37547,$87.65,$89.11,$86.93,$88.64,SPY
37550,$88.12,$90.50,$87.57,$90.17,SPY
37551,$89.05,$90.01,$88.52,$89.52,SPY
37552,$88.77,$90.27,$87.68,$90.20,SPY
37553,$90.75,$90.90,$88.10,$88.36,SPY
37554,$88.21,$90.39,$87.94,$90.20,SPY
37557,$91.15,$91.29,$88.85,$89.61,SPY
37558,$89.08,$89.49,$87.00,$88.57,SPY
37559,$88.68,$89.96,$88.23,$89.43,SPY
37560,$89.66,$90.30,$88.19,$88.52,SPY
37561,$88.35,$90.82,$88.05,$90.27,SPY
37564,$91.80,$92.94,$90.90,$91.13,SPY
37565,$90.84,$92.07,$90.84,$91.85,SPY
37566,$92.48,$93.07,$90.79,$93.04,SPY
37567,$92.02,$92.22,$90.22,$90.76,SPY
37568,$90.53,$91.57,$89.52,$89.65,SPY
37571,$89.51,$89.56,$87.80,$88.26,SPY
37572,$88.66,$89.93,$88.37,$88.96,SPY
37573,$88.32,$89.74,$87.45,$89.05,SPY
37574,$90.07,$91.00,$89.75,$90.73,SPY
37575,$90.00,$91.55,$89.95,$91.40,SPY
37578,$92.15,$92.15,$90.35,$90.48,SPY
37579,$90.02,$91.10,$89.76,$90.36,SPY
37580,$89.98,$92.42,$89.95,$92.37,SPY
37581,$92.60,$94.19,$92.43,$94.09,SPY
37582,$93.48,$94.27,$93.27,$93.42,SPY
37585,$93.43,$94.26,$92.77,$93.48,SPY
37586,$93.07,$93.45,$91.62,$91.70,SPY
37587,$92.52,$94.65,$92.43,$94.28,SPY
37589,$94.80,$94.95,$93.77,$93.98,SPY
37592,$95.47,$96.05,$93.22,$94.13,SPY
37593,$93.25,$93.40,$92.35,$92.87,SPY
37594,$91.77,$93.14,$91.43,$92.45,SPY
37595,$92.73,$92.80,$91.10,$91.43,SPY
37596,$90.12,$92.17,$89.98,$92.03,SPY
37599,$91.07,$91.46,$89.48,$89.50,SPY
37600,$90.02,$91.10,$89.76,$90.70,SPY
37601,$90.42,$91.62,$90.16,$90.78,SPY
37602,$91.20,$91.49,$90.20,$90.77,SPY
37603,$89.91,$90.48,$89.27,$89.34,SPY
37606,$89.82,$91.79,$89.66,$91.65,SPY
37607,$91.37,$91.74,$90.74,$90.85,SPY
37608,$90.32,$90.40,$89.33,$89.80,SPY
37609,$89.35,$90.70,$88.60,$89.16,SPY
37610,$89.20,$90.02,$89.10,$89.99,SPY
37613,$89.59,$90.47,$89.31,$90.02,SPY
37614,$89.59,$89.86,$89.25,$89.35,SPY
37616,$89.70,$90.61,$88.84,$89.39,SPY
37617,$88.96,$89.29,$87.38,$87.38,SPY
37620,$87.79,$88.47,$87.22,$88.11,SPY
37621,$87.99,$88.43,$87.11,$88.23,SPY
37623,$88.85,$91.30,$88.54,$91.07,SPY
37624,$90.91,$91.38,$90.50,$91.35,SPY
37627,$91.24,$93.49,$91.17,$92.96,SPY
37628,$92.90,$93.37,$92.20,$92.73,SPY
37629,$92.20,$92.40,$91.05,$91.39,SPY
37630,$91.82,$93.18,$91.41,$92.81,SPY
37631,$91.95,$93.64,$91.80,$93.06,SPY
37634,$93.54,$93.86,$92.44,$93.03,SPY
37635,$92.69,$93.83,$92.41,$93.33,SPY
37636,$93.54,$93.57,$91.91,$92.40,SPY
37637,$92.50,$92.93,$91.45,$92.02,SPY
37638,$90.99,$92.30,$90.15,$90.66,SPY
37642,$90.87,$90.92,$88.95,$89.25,SPY
37643,$88.77,$89.80,$88.00,$88.17,SPY
37644,$88.75,$89.38,$87.95,$88.71,SPY
37645,$88.59,$88.68,$86.17,$86.38,SPY
37648,$85.73,$86.80,$84.50,$85.20,SPY
37649,$85.63,$86.40,$85.13,$85.83,SPY
37650,$85.42,$87.18,$84.77,$86.48,SPY
37651,$86.79,$86.88,$84.40,$84.43,SPY
37652,$84.15,$86.21,$84.15,$86.06,SPY
37655,$86.14,$86.81,$85.92,$86.23,SPY
37656,$85.31,$85.75,$84.30,$85.38,SPY
37657,$85.75,$86.54,$84.48,$84.85,SPY
37658,$84.37,$84.89,$83.65,$84.45,SPY
37659,$84.91,$84.99,$82.97,$83.42,SPY
37662,$83.46,$84.13,$82.65,$84.01,SPY
37663,$84.37,$84.88,$82.83,$83.43,SPY
37664,$83.16,$83.62,$82.09,$82.10,SPY
37665,$82.15,$82.66,$81.00,$82.35,SPY
37666,$82.37,$84.20,$81.82,$84.15,SPY
37670,$84.53,$85.80,$84.39,$85.63,SPY
37671,$85.32,$85.47,$84.28,$85.18,SPY
37672,$85.21,$85.42,$84.05,$84.33,SPY
37673,$84.38,$85.74,$83.46,$85.18,SPY
37676,$84.93,$85.00,$83.59,$83.80,SPY
37677,$82.95,$84.49,$82.22,$84.47,SPY
37678,$84.02,$84.53,$83.08,$83.24,SPY
37679,$83.70,$84.75,$83.16,$84.34,SPY
37680,$84.47,$85.23,$84.16,$84.90,SPY
37683,$85.26,$85.78,$83.72,$84.09,SPY
37684,$83.95,$84.01,$82.65,$82.75,SPY
37685,$82.61,$83.54,$82.36,$83.45,SPY
37686,$82.87,$83.52,$82.47,$82.75,SPY
37687,$81.61,$83.99,$81.43,$83.32,SPY
37690,$82.60,$82.86,$81.10,$81.32,SPY
37691,$81.48,$82.00,$80.48,$80.52,SPY
37692,$80.38,$81.10,$79.38,$81.06,SPY
37693,$82.18,$83.91,$81.53,$83.86,SPY
37694,$84.20,$84.77,$83.35,$84.13,SPY
37697,$83.46,$86.95,$83.22,$86.78,SPY
37698,$87.15,$87.35,$86.28,$87.29,SPY
37699,$87.28,$88.16,$86.68,$87.96,SPY
37700,$87.33,$88.59,$86.35,$88.15,SPY
37701,$88.80,$89.88,$87.93,$89.67,SPY
37704,$88.02,$88.14,$86.35,$86.69,SPY
37705,$86.74,$88.26,$86.44,$87.52,SPY
37706,$87.56,$87.85,$86.80,$87.08,SPY
37707,$86.40,$87.66,$85.99,$87.15,SPY
37708,$86.47,$87.28,$86.25,$86.71,SPY
37711,$85.35,$86.59,$84.40,$84.74,SPY
37712,$85.25,$86.39,$84.91,$86.04,SPY
37713,$87.54,$88.77,$87.50,$88.12,SPY
37714,$88.87,$88.99,$87.65,$87.70,SPY
37715,$88.43,$88.59,$87.62,$88.22,SPY
37718,$90.34,$90.85,$87.97,$88.05,SPY
37719,$88.30,$88.65,$87.71,$88.19,SPY
37720,$88.36,$89.10,$86.77,$87.03,SPY
37721,$87.09,$87.63,$85.71,$87.51,SPY
37722,$88.16,$88.70,$86.86,$87.15,SPY
37725,$87.47,$89.00,$87.00,$88.95,SPY
37726,$88.84,$89.78,$88.42,$89.78,SPY
37727,$89.91,$90.06,$88.03,$88.25,SPY
37728,$88.30,$89.72,$88.19,$89.56,SPY
37732,$89.86,$90.16,$89.06,$89.65,SPY
37733,$89.10,$91.56,$88.89,$91.34,SPY
37734,$91.62,$92.35,$91.24,$92.18,SPY
37735,$91.53,$92.08,$90.96,$91.36,SPY
37736,$91.30,$91.47,$90.02,$90.23,SPY
37739,$90.44,$92.19,$90.30,$91.79,SPY
37740,$92.14,$92.80,$91.40,$92.11,SPY
37741,$91.91,$92.57,$91.41,$91.91,SPY
37742,$91.92,$92.73,$90.50,$91.90,SPY
37743,$91.56,$93.47,$91.49,$93.21,SPY
37746,$93.47,$93.78,$92.50,$93.03,SPY
37747,$93.04,$94.38,$93.00,$93.91,SPY
37748,$93.42,$94.14,$92.97,$93.39,SPY
37749,$92.52,$93.33,$92.28,$92.45,SPY
37750,$92.83,$93.80,$92.61,$93.73,SPY
37753,$93.50,$95.12,$93.28,$94.88,SPY
37754,$94.53,$95.18,$94.26,$94.71,SPY
37755,$95.09,$95.24,$93.91,$94.51,SPY
37756,$94.89,$95.33,$94.25,$95.11,SPY
37757,$94.89,$95.45,$94.26,$94.87,SPY
37760,$94.15,$94.42,$92.33,$92.65,SPY
37761,$92.82,$93.03,$91.59,$92.46,SPY
37762,$92.11,$92.88,$91.91,$92.65,SPY
37763,$92.95,$94.05,$92.68,$93.57,SPY
37764,$93.53,$93.98,$93.14,$93.76,SPY
37768,$93.30,$95.84,$93.07,$95.40,SPY
37769,$95.85,$96.47,$95.43,$95.67,SPY
37770,$95.88,$96.82,$95.08,$95.42,SPY
37771,$95.90,$97.09,$95.56,$96.95,SPY
37774,$97.53,$98.45,$96.67,$97.35,SPY
37775,$97.15,$97.84,$96.85,$97.75,SPY
37776,$97.66,$99.35,$97.57,$99.16,SPY
37777,$98.58,$99.65,$98.27,$99.65,SPY
37778,$100.40,$101.40,$99.13,$99.26,SPY
37781,$98.77,$99.10,$97.77,$98.25,SPY
37782,$98.46,$99.26,$98.19,$99.25,SPY
37783,$99.16,$100.39,$98.71,$100.30,SPY
37784,$100.75,$100.90,$99.62,$100.61,SPY
37785,$100.61,$100.75,$98.95,$99.56,SPY
37788,$99.96,$101.70,$99.80,$101.66,SPY
37789,$102.07,$102.18,$101.23,$101.66,SPY
37790,$101.29,$102.14,$101.00,$101.57,SPY
37791,$101.64,$101.73,$99.84,$100.02,SPY
37792,$100.39,$100.50,$99.42,$99.44,SPY
37795,$99.45,$99.66,$97.92,$98.42,SPY
37796,$98.22,$99.09,$98.02,$98.52,SPY
37797,$98.53,$99.44,$97.53,$97.53,SPY
37798,$97.78,$98.98,$96.96,$98.80,SPY
37799,$98.75,$99.19,$97.58,$97.66,SPY
37802,$98.22,$98.67,$97.47,$97.63,SPY
37803,$97.25,$98.85,$96.43,$98.53,SPY
37804,$98.77,$99.79,$98.57,$99.77,SPY
37805,$99.07,$99.85,$97.90,$98.74,SPY
37809,$99.65,$100.90,$99.65,$100.70,SPY
37810,$100.50,$101.29,$100.17,$101.15,SPY
37811,$100.92,$101.40,$100.03,$100.58,SPY
37812,$99.84,$100.04,$98.63,$99.30,SPY
37813,$99.39,$100.45,$99.39,$100.24,SPY
37816,$101.20,$101.90,$100.45,$100.73,SPY
37817,$101.38,$101.46,$99.95,$100.51,SPY
37818,$100.81,$100.87,$99.23,$99.92,SPY
37819,$99.15,$99.88,$98.16,$98.50,SPY
37820,$99.02,$99.80,$98.46,$99.51,SPY
37823,$99.45,$99.49,$97.85,$98.28,SPY
37824,$98.69,$99.41,$97.92,$99.17,SPY
37825,$99.21,$99.45,$98.28,$99.24,SPY
37826,$99.99,$100.34,$98.37,$98.49,SPY
37827,$98.66,$100.29,$98.04,$100.23,SPY
37830,$100.37,$100.98,$99.67,$99.86,SPY
37831,$100.14,$100.26,$98.68,$99.40,SPY
37832,$99.60,$99.75,$98.93,$99.16,SPY
37833,$99.98,$100.91,$99.17,$99.39,SPY
37834,$99.19,$99.53,$98.24,$98.51,SPY
37837,$98.31,$99.00,$97.00,$98.51,SPY
37838,$98.41,$98.76,$96.34,$96.42,SPY
37839,$96.69,$98.06,$96.42,$96.98,SPY
37840,$97.17,$98.07,$96.76,$98.00,SPY
37841,$98.32,$98.55,$97.76,$98.28,SPY
37844,$98.26,$99.04,$97.84,$98.65,SPY
37845,$98.71,$99.59,$98.42,$99.55,SPY
37846,$99.82,$99.85,$98.53,$99.04,SPY
37847,$99.10,$99.75,$98.45,$99.31,SPY
37848,$99.36,$99.79,$99.12,$99.62,SPY
37851,$99.93,$100.60,$99.74,$100.48,SPY
37852,$100.69,$100.94,$100.00,$100.86,SPY
37853,$100.29,$100.89,$100.16,$100.45,SPY
37854,$101.05,$101.52,$100.40,$100.77,SPY
37855,$101.75,$101.82,$99.73,$99.77,SPY
37858,$99.71,$100.83,$99.28,$99.93,SPY
37859,$99.50,$100.39,$98.83,$100.11,SPY
37860,$100.05,$100.36,$99.57,$100.14,SPY
37861,$100.40,$101.00,$99.66,$100.76,SPY
37862,$100.61,$101.48,$100.48,$101.44,SPY
37866,$101.64,$102.88,$101.05,$102.80,SPY
37867,$103.03,$103.70,$102.78,$103.36,SPY
37868,$103.10,$103.55,$102.76,$103.41,SPY
37869,$102.94,$103.55,$102.40,$102.83,SPY
37872,$103.04,$103.88,$102.93,$103.68,SPY
37873,$103.37,$103.46,$102.68,$103.00,SPY
37874,$102.53,$102.80,$101.55,$101.96,SPY
37875,$102.10,$102.76,$101.84,$102.26,SPY
37876,$101.91,$102.64,$101.35,$102.45,SPY
37879,$102.52,$102.63,$101.95,$102.09,SPY
37880,$102.23,$103.64,$102.17,$103.58,SPY
37881,$103.48,$103.79,$103.05,$103.38,SPY
37882,$103.40,$104.70,$103.17,$104.60,SPY
37883,$104.27,$104.60,$103.40,$103.67,SPY
37886,$102.85,$102.96,$102.03,$102.55,SPY
37887,$102.59,$103.29,$102.36,$102.94,SPY
37888,$103.12,$103.22,$101.07,$101.11,SPY
37889,$101.41,$101.88,$100.20,$100.28,SPY
37890,$100.44,$100.66,$99.85,$99.95,SPY
37893,$100.30,$100.99,$99.79,$100.93,SPY
37894,$100.48,$100.76,$99.25,$99.95,SPY
37895,$100.24,$102.18,$100.20,$102.08,SPY
37896,$101.93,$102.56,$101.63,$102.45,SPY
37897,$103.67,$104.28,$103.08,$103.39,SPY
37900,$103.48,$103.99,$103.20,$103.86,SPY
37901,$103.26,$104.31,$102.91,$104.26,SPY
37902,$104.33,$104.39,$103.41,$104.00,SPY
37903,$104.88,$105.22,$103.83,$104.28,SPY
37904,$104.27,$104.60,$103.91,$104.57,SPY
37907,$104.71,$105.29,$104.51,$104.90,SPY
37908,$104.80,$105.43,$104.36,$105.27,SPY
37909,$105.86,$105.89,$104.64,$104.99,SPY
37910,$104.68,$105.73,$104.65,$105.41,SPY
37911,$105.47,$105.63,$103.98,$104.26,SPY
37914,$104.45,$105.04,$103.94,$105.04,SPY
37915,$104.82,$105.28,$104.32,$104.86,SPY
37916,$104.03,$104.19,$103.19,$103.54,SPY
37917,$102.89,$103.95,$102.84,$103.35,SPY
37918,$102.83,$103.58,$102.18,$103.58,SPY
37921,$103.74,$104.18,$103.27,$103.63,SPY
37922,$103.98,$105.15,$103.82,$105.04,SPY
37923,$104.77,$105.43,$103.87,$105.18,SPY
37924,$105.79,$105.97,$104.80,$105.40,SPY
37925,$105.40,$105.74,$105.22,$105.30,SPY
37928,$105.75,$106.61,$105.71,$105.99,SPY
37929,$105.99,$106.27,$105.58,$105.76,SPY
37930,$105.49,$105.97,$104.90,$105.84,SPY
37931,$105.60,$106.44,$105.10,$106.40,SPY
37932,$106.64,$106.72,$105.57,$105.61,SPY
37935,$105.74,$105.84,$105.01,$105.18,SPY
37936,$105.09,$105.33,$104.80,$105.15,SPY
37937,$105.23,$106.47,$105.16,$106.33,SPY
37938,$106.01,$106.54,$105.78,$106.36,SPY
37939,$106.40,$106.95,$105.29,$105.46,SPY
37942,$104.91,$105.14,$104.04,$104.93,SPY
37943,$105.24,$105.45,$103.70,$103.84,SPY
37944,$104.03,$105.01,$103.92,$104.72,SPY
37945,$104.00,$105.24,$103.75,$103.78,SPY
37946,$104.24,$104.33,$103.62,$104.21,SPY
37949,$104.69,$105.78,$104.68,$105.59,SPY
37950,$105.73,$106.42,$105.45,$105.99,SPY
37951,$106.42,$106.45,$105.39,$106.37,SPY
37953,$106.28,$106.66,$106.20,$106.45,SPY
37956,$106.85,$107.68,$106.80,$107.60,SPY
37957,$107.38,$107.77,$107.07,$107.33,SPY
37958,$107.65,$108.08,$107.07,$107.16,SPY
37959,$107.17,$107.72,$106.94,$107.60,SPY
37960,$107.12,$107.80,$106.62,$106.85,SPY
37963,$106.74,$107.64,$106.68,$107.57,SPY
37964,$107.90,$107.93,$106.54,$106.74,SPY
37965,$106.77,$106.98,$105.96,$106.73,SPY
37966,$106.68,$108.10,$106.67,$107.93,SPY
37967,$107.97,$108.20,$107.39,$108.14,SPY
37970,$109.17,$109.23,$107.48,$107.60,SPY
37971,$107.68,$108.50,$107.52,$108.16,SPY
37972,$108.06,$108.50,$107.80,$108.50,SPY
37973,$108.55,$109.73,$108.39,$109.72,SPY
37974,$109.30,$109.37,$108.58,$108.90,SPY
37977,$108.79,$109.66,$108.78,$109.66,SPY
37978,$109.48,$109.95,$109.38,$109.73,SPY
37979,$109.52,$109.88,$109.43,$109.62,SPY
37981,$109.71,$110.08,$109.63,$109.70,SPY
37984,$110.10,$111.27,$109.78,$111.16,SPY
37985,$111.09,$111.27,$110.85,$111.18,SPY
37986,$111.22,$111.52,$110.84,$111.28,SPY
37988,$111.74,$112.19,$110.73,$111.23,SPY
37991,$111.69,$112.52,$111.59,$112.44,SPY
37992,$112.16,$112.73,$112.00,$112.55,SPY
37993,$112.39,$113.06,$111.89,$112.93,SPY
37994,$113.25,$113.41,$112.77,$113.38,SPY
37995,$112.83,$113.50,$112.27,$112.39,SPY
37998,$112.55,$113.25,$112.36,$113.22,SPY
37999,$113.09,$113.23,$111.76,$112.56,SPY
38000,$112.76,$113.66,$112.67,$113.50,SPY
38001,$113.57,$114.06,$112.58,$113.78,SPY
38002,$114.04,$114.31,$113.63,$114.23,SPY
38006,$114.53,$114.65,$113.82,$114.20,SPY
38007,$114.13,$115.30,$113.72,$115.10,SPY
38008,$115.14,$115.38,$114.58,$114.80,SPY
38009,$115.00,$115.37,$113.95,$114.43,SPY
38012,$114.39,$115.93,$114.38,$115.87,SPY
38013,$115.75,$116.50,$114.65,$114.68,SPY
38014,$114.98,$115.28,$112.94,$113.37,SPY
38015,$113.56,$113.85,$112.56,$113.48,SPY
38016,$113.52,$113.72,$113.09,$113.48,SPY
38019,$113.70,$114.68,$113.12,$113.97,SPY
38020,$113.74,$114.14,$113.44,$113.78,SPY
38021,$113.19,$113.73,$112.79,$112.85,SPY
38022,$113.17,$113.54,$112.78,$113.18,SPY
38023,$113.42,$114.70,$113.20,$114.45,SPY
38026,$114.67,$114.87,$114.29,$114.48,SPY
38027,$114.28,$115.14,$114.26,$114.85,SPY
38028,$114.85,$116.39,$114.17,$116.07,SPY
38029,$115.97,$116.27,$115.58,$115.65,SPY
38030,$115.82,$116.20,$114.75,$115.13,SPY
38034,$115.85,$116.43,$115.77,$116.17,SPY
38035,$116.20,$116.60,$115.35,$115.66,SPY
38036,$116.33,$116.39,$115.06,$115.23,SPY
38037,$115.48,$115.56,$114.32,$114.88,SPY
38040,$115.22,$115.26,$114.17,$114.59,SPY
38041,$114.27,$114.99,$113.03,$114.39,SPY
38042,$114.46,$115.06,$114.32,$114.87,SPY
38043,$114.61,$115.29,$114.34,$114.94,SPY
38044,$115.19,$115.74,$114.63,$115.02,SPY
38047,$115.43,$116.34,$115.25,$116.16,SPY
38048,$115.94,$116.97,$115.23,$115.48,SPY
38049,$115.25,$115.87,$114.92,$115.69,SPY
38050,$115.72,$116.10,$115.52,$115.99,SPY
38051,$115.42,$116.95,$115.28,$116.38,SPY
38054,$116.34,$116.62,$114.91,$114.96,SPY
38055,$115.10,$115.21,$114.24,$114.50,SPY
38056,$114.72,$114.77,$112.56,$112.58,SPY
38057,$112.40,$113.27,$111.10,$111.12,SPY
38058,$111.73,$112.71,$111.58,$112.58,SPY
38061,$112.27,$112.35,$110.90,$111.20,SPY
38062,$111.78,$112.06,$110.84,$111.79,SPY
38063,$112.18,$113.26,$112.10,$113.04,SPY
38064,$112.70,$113.27,$111.93,$113.07,SPY
38065,$112.41,$112.57,$111.04,$111.06,SPY
38068,$110.54,$110.57,$109.10,$109.65,SPY
38069,$110.25,$110.40,$109.36,$109.46,SPY
38070,$109.58,$110.14,$108.85,$109.55,SPY
38071,$110.08,$111.30,$109.79,$111.00,SPY
38072,$110.96,$111.79,$110.80,$111.03,SPY
38075,$111.63,$112.74,$111.58,$112.59,SPY
38076,$112.30,$113.07,$112.22,$112.97,SPY
38077,$112.99,$113.40,$112.38,$113.10,SPY
38078,$113.07,$113.87,$113.05,$113.78,SPY
38079,$114.81,$114.84,$113.90,$114.64,SPY
38082,$114.46,$115.38,$114.44,$115.27,SPY
38083,$114.83,$115.18,$114.62,$114.90,SPY
38084,$114.95,$114.98,$114.11,$114.63,SPY
38085,$115.41,$115.41,$113.74,$114.37,SPY
38089,$114.58,$115.08,$114.57,$114.82,SPY
38090,$115.26,$115.30,$113.02,$113.21,SPY
38091,$112.61,$113.64,$112.55,$113.39,SPY
38092,$113.45,$113.78,$112.36,$112.96,SPY
38093,$113.38,$114.05,$112.98,$113.83,SPY
38096,$113.55,$113.99,$113.27,$113.83,SPY
38097,$114.08,$114.32,$111.78,$111.92,SPY
38098,$112.20,$112.95,$111.87,$112.67,SPY
38099,$112.48,$114.67,$112.44,$114.25,SPY
38100,$114.42,$114.57,$113.79,$114.36,SPY
38103,$114.50,$114.94,$113.60,$114.20,SPY
38104,$114.23,$115.12,$113.96,$114.30,SPY
38105,$113.89,$114.01,$112.50,$112.82,SPY
38106,$112.72,$113.32,$111.16,$111.83,SPY
38107,$112.17,$112.38,$110.90,$110.96,SPY
38110,$111.37,$112.29,$111.35,$112.15,SPY
38111,$112.25,$113.26,$111.66,$112.06,SPY
38112,$112.41,$112.96,$112.16,$112.78,SPY
38113,$112.02,$112.59,$111.00,$111.81,SPY
38114,$111.22,$112.23,$109.96,$109.96,SPY
38117,$109.44,$109.75,$108.36,$108.83,SPY
38118,$109.46,$110.05,$109.33,$109.75,SPY
38119,$109.57,$110.54,$108.06,$110.45,SPY
38120,$109.76,$110.81,$109.63,$109.99,SPY
38121,$109.95,$110.74,$109.27,$110.04,SPY
38124,$108.89,$109.50,$108.41,$109.10,SPY
38125,$109.49,$109.94,$109.33,$109.65,SPY
38126,$110.50,$111.18,$109.15,$109.27,SPY
38127,$109.45,$109.87,$109.04,$109.62,SPY
38128,$109.97,$110.55,$109.47,$109.81,SPY
38131,$110.53,$110.76,$109.68,$110.27,SPY
38132,$109.90,$111.98,$109.60,$111.85,SPY
38133,$111.66,$112.29,$111.51,$112.24,SPY
38134,$112.54,$113.03,$112.06,$112.87,SPY
38135,$112.73,$112.88,$112.36,$112.86,SPY
38139,$112.46,$112.86,$111.87,$112.71,SPY
38140,$113.03,$113.48,$112.46,$113.13,SPY
38141,$112.81,$113.19,$112.07,$112.09,SPY
38142,$112.98,$113.58,$112.71,$112.98,SPY
38145,$113.43,$114.81,$113.42,$114.70,SPY
38146,$114.37,$114.92,$114.17,$114.86,SPY
38147,$114.51,$114.70,$113.72,$113.79,SPY
38148,$114.04,$114.35,$113.93,$114.35,SPY
38152,$113.82,$113.85,$112.87,$113.22,SPY
