txtdate,intdate,recession_indicator,country,spy_open,spy_high,spy_low,spy_close,spx_open,spx_high,spx_low,spx_close,dji_open,dji_high,dji_low,dji_close,cpi,gdp,inflation,unemployment
27816,19760226,f,US,,,,,,,,,978.83000000,978.83000000,978.83000000,978.83000000,23.58480615,,5.74481264,
27817,19760227,f,US,,,,,,,,,972.61000000,972.61000000,972.61000000,972.61000000,23.58480615,,5.74481264,
27818,19760228,f,US,,,,,,,,,,,,,23.58480615,,5.74481264,
27819,19760229,f,US,,,,,,,,,,,,,23.58480615,,5.74481264,
27820,19760301,f,US,,,,,,,,,975.36000000,975.36000000,975.36000000,975.36000000,23.62699722,,5.74481264,
27821,19760302,f,US,,,,,,,,,985.12000000,985.12000000,985.12000000,985.12000000,23.62699722,,5.74481264,
27822,19760303,f,US,,,,,,,,,978.83000000,978.83000000,978.83000000,978.83000000,23.62699722,,5.74481264,
27823,19760304,f,US,,,,,,,,,970.64000000,970.64000000,970.64000000,970.64000000,23.62699722,,5.74481264,
27824,19760305,f,US,,,,,,,,,972.92000000,972.92000000,972.92000000,972.92000000,23.62699722,,5.74481264,
27825,19760306,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27826,19760307,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27827,19760308,f,US,,,,,,,,,988.74000000,988.74000000,988.74000000,988.74000000,23.62699722,,5.74481264,
27828,19760309,f,US,,,,,,,,,993.70000000,993.70000000,993.70000000,993.70000000,23.62699722,,5.74481264,
27829,19760310,f,US,,,,,,,,,995.28000000,995.28000000,995.28000000,995.28000000,23.62699722,,5.74481264,
27830,19760311,f,US,,,,,,,,,1003.31000000,1003.31000000,1003.31000000,1003.31000000,23.62699722,,5.74481264,
27831,19760312,f,US,,,,,,,,,987.64000000,987.64000000,987.64000000,987.64000000,23.62699722,,5.74481264,
27832,19760313,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27833,19760314,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27834,19760315,f,US,,,,,,,,,974.50000000,974.50000000,974.50000000,974.50000000,23.62699722,,5.74481264,
27835,19760316,f,US,,,,,,,,,983.47000000,983.47000000,983.47000000,983.47000000,23.62699722,,5.74481264,
27836,19760317,f,US,,,,,,,,,985.99000000,985.99000000,985.99000000,985.99000000,23.62699722,,5.74481264,
27837,19760318,f,US,,,,,,,,,979.85000000,979.85000000,979.85000000,979.85000000,23.62699722,,5.74481264,
27838,19760319,f,US,,,,,,,,,979.85000000,979.85000000,979.85000000,979.85000000,23.62699722,,5.74481264,
27839,19760320,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27840,19760321,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27841,19760322,f,US,,,,,,,,,982.29000000,982.29000000,982.29000000,982.29000000,23.62699722,,5.74481264,
27842,19760323,f,US,,,,,,,,,995.43000000,995.43000000,995.43000000,995.43000000,23.62699722,,5.74481264,
27843,19760324,f,US,,,,,,,,,1009.21000000,1009.21000000,1009.21000000,1009.21000000,23.62699722,,5.74481264,
27844,19760325,f,US,,,,,,,,,1002.13000000,1002.13000000,1002.13000000,1002.13000000,23.62699722,,5.74481264,
27845,19760326,f,US,,,,,,,,,1003.46000000,1003.46000000,1003.46000000,1003.46000000,23.62699722,,5.74481264,
27846,19760327,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27847,19760328,f,US,,,,,,,,,,,,,23.62699722,,5.74481264,
27848,19760329,f,US,,,,,,,,,997.40000000,997.40000000,997.40000000,997.40000000,23.62699722,,5.74481264,
27849,19760330,f,US,,,,,,,,,992.13000000,992.13000000,992.13000000,992.13000000,23.62699722,,5.74481264,
27850,19760331,f,US,,,,,,,,,999.45000000,999.45000000,999.45000000,999.45000000,23.62699722,,5.74481264,
27851,19760401,f,US,,,,,,,,,994.10000000,994.10000000,994.10000000,994.10000000,23.66918829,1852.332,5.74481264,
27852,19760402,f,US,,,,,,,,,991.58000000,991.58000000,991.58000000,991.58000000,23.66918829,1852.332,5.74481264,
27853,19760403,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27854,19760404,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27855,19760405,f,US,,,,,,,,,1004.09000000,1004.09000000,1004.09000000,1004.09000000,23.66918829,1852.332,5.74481264,
27856,19760406,f,US,,,,,,,,,1001.65000000,1001.65000000,1001.65000000,1001.65000000,23.66918829,1852.332,5.74481264,
27857,19760407,f,US,,,,,,,,,986.22000000,986.22000000,986.22000000,986.22000000,23.66918829,1852.332,5.74481264,
27858,19760408,f,US,,,,,,,,,977.09000000,977.09000000,977.09000000,977.09000000,23.66918829,1852.332,5.74481264,
27859,19760409,f,US,,,,,,,,,968.28000000,968.28000000,968.28000000,968.28000000,23.66918829,1852.332,5.74481264,
27860,19760410,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27861,19760411,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27862,19760412,f,US,,,,,,,,,971.27000000,971.27000000,971.27000000,971.27000000,23.66918829,1852.332,5.74481264,
27863,19760413,f,US,,,,,,,,,984.26000000,984.26000000,984.26000000,984.26000000,23.66918829,1852.332,5.74481264,
27864,19760414,f,US,,,,,,,,,974.65000000,974.65000000,974.65000000,974.65000000,23.66918829,1852.332,5.74481264,
27865,19760415,f,US,,,,,,,,,980.48000000,980.48000000,980.48000000,980.48000000,23.66918829,1852.332,5.74481264,
27866,19760416,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27867,19760417,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27868,19760418,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27869,19760419,f,US,,,,,,,,,988.11000000,988.11000000,988.11000000,988.11000000,23.66918829,1852.332,5.74481264,
27870,19760420,f,US,,,,,,,,,1003.46000000,1003.46000000,1003.46000000,1003.46000000,23.66918829,1852.332,5.74481264,
27871,19760421,f,US,,,,,,,,,1011.02000000,1011.02000000,1011.02000000,1011.02000000,23.66918829,1852.332,5.74481264,
27872,19760422,f,US,,,,,,,,,1007.71000000,1007.71000000,1007.71000000,1007.71000000,23.66918829,1852.332,5.74481264,
27873,19760423,f,US,,,,,,,,,1000.71000000,1000.71000000,1000.71000000,1000.71000000,23.66918829,1852.332,5.74481264,
27874,19760424,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27875,19760425,f,US,,,,,,,,,,,,,23.66918829,1852.332,5.74481264,
27876,19760426,f,US,,,,,,,,,1002.76000000,1002.76000000,1002.76000000,1002.76000000,23.66918829,1852.332,5.74481264,
27877,19760427,f,US,,,,,,,,,995.51000000,995.51000000,995.51000000,995.51000000,23.66918829,1852.332,5.74481264,
27878,19760428,f,US,,,,,,,,,1000.70000000,1000.70000000,1000.70000000,1000.70000000,23.66918829,1852.332,5.74481264,
27879,19760429,f,US,,,,,,,,,1002.13000000,1002.13000000,1002.13000000,1002.13000000,23.66918829,1852.332,5.74481264,
27880,19760430,f,US,,,,,,,,,996.85000000,996.85000000,996.85000000,996.85000000,23.66918829,1852.332,5.74481264,
27881,19760501,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27882,19760502,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27883,19760503,f,US,,,,,,,,,990.32000000,990.32000000,990.32000000,990.32000000,23.79576149,,5.74481264,
27884,19760504,f,US,,,,,,,,,993.70000000,993.70000000,993.70000000,993.70000000,23.79576149,,5.74481264,
27885,19760505,f,US,,,,,,,,,986.46000000,986.46000000,986.46000000,986.46000000,23.79576149,,5.74481264,
27886,19760506,f,US,,,,,,,,,989.53000000,989.53000000,989.53000000,989.53000000,23.79576149,,5.74481264,
27887,19760507,f,US,,,,,,,,,996.22000000,996.22000000,996.22000000,996.22000000,23.79576149,,5.74481264,
27888,19760508,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27889,19760509,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27890,19760510,f,US,,,,,,,,,1007.48000000,1007.48000000,1007.48000000,1007.48000000,23.79576149,,5.74481264,
27891,19760511,f,US,,,,,,,,,1006.61000000,1006.61000000,1006.61000000,1006.61000000,23.79576149,,5.74481264,
27892,19760512,f,US,,,,,,,,,1005.67000000,1005.67000000,1005.67000000,1005.67000000,23.79576149,,5.74481264,
27893,19760513,f,US,,,,,,,,,1001.10000000,1001.10000000,1001.10000000,1001.10000000,23.79576149,,5.74481264,
27894,19760514,f,US,,,,,,,,,992.60000000,992.60000000,992.60000000,992.60000000,23.79576149,,5.74481264,
27895,19760515,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27896,19760516,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27897,19760517,f,US,,,,,,,,,987.64000000,987.64000000,987.64000000,987.64000000,23.79576149,,5.74481264,
27898,19760518,f,US,,,,,,,,,989.45000000,989.45000000,989.45000000,989.45000000,23.79576149,,5.74481264,
27899,19760519,f,US,,,,,,,,,988.90000000,988.90000000,988.90000000,988.90000000,23.79576149,,5.74481264,
27900,19760520,f,US,,,,,,,,,997.27000000,997.27000000,997.27000000,997.27000000,23.79576149,,5.74481264,
27901,19760521,f,US,,,,,,,,,990.75000000,990.75000000,990.75000000,990.75000000,23.79576149,,5.74481264,
27902,19760522,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27903,19760523,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27904,19760524,f,US,,,,,,,,,971.53000000,971.53000000,971.53000000,971.53000000,23.79576149,,5.74481264,
27905,19760525,f,US,,,,,,,,,971.69000000,971.69000000,971.69000000,971.69000000,23.79576149,,5.74481264,
27906,19760526,f,US,,,,,,,,,968.63000000,968.63000000,968.63000000,968.63000000,23.79576149,,5.74481264,
27907,19760527,f,US,,,,,,,,,965.57000000,965.57000000,965.57000000,965.57000000,23.79576149,,5.74481264,
27908,19760528,f,US,,,,,,,,,975.23000000,975.23000000,975.23000000,975.23000000,23.79576149,,5.74481264,
27909,19760529,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27910,19760530,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27911,19760531,f,US,,,,,,,,,,,,,23.79576149,,5.74481264,
27912,19760601,f,US,,,,,,,,,973.13000000,973.13000000,973.13000000,973.13000000,23.92233468,,5.74481264,
27913,19760602,f,US,,,,,,,,,975.93000000,975.93000000,975.93000000,975.93000000,23.92233468,,5.74481264,
27914,19760603,f,US,,,,,,,,,973.80000000,973.80000000,973.80000000,973.80000000,23.92233468,,5.74481264,
27915,19760604,f,US,,,,,,,,,963.90000000,963.90000000,963.90000000,963.90000000,23.92233468,,5.74481264,
27916,19760605,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27917,19760606,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27918,19760607,f,US,,,,,,,,,958.09000000,958.09000000,958.09000000,958.09000000,23.92233468,,5.74481264,
27919,19760608,f,US,,,,,,,,,959.97000000,959.97000000,959.97000000,959.97000000,23.92233468,,5.74481264,
27920,19760609,f,US,,,,,,,,,958.09000000,958.09000000,958.09000000,958.09000000,23.92233468,,5.74481264,
27921,19760610,f,US,,,,,,,,,964.39000000,964.39000000,964.39000000,964.39000000,23.92233468,,5.74481264,
27922,19760611,f,US,,,,,,,,,978.80000000,978.80000000,978.80000000,978.80000000,23.92233468,,5.74481264,
27923,19760612,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27924,19760613,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27925,19760614,f,US,,,,,,,,,991.24000000,991.24000000,991.24000000,991.24000000,23.92233468,,5.74481264,
27926,19760615,f,US,,,,,,,,,985.92000000,985.92000000,985.92000000,985.92000000,23.92233468,,5.74481264,
27927,19760616,f,US,,,,,,,,,988.62000000,988.62000000,988.62000000,988.62000000,23.92233468,,5.74481264,
27928,19760617,f,US,,,,,,,,,1003.19000000,1003.19000000,1003.19000000,1003.19000000,23.92233468,,5.74481264,
27929,19760618,f,US,,,,,,,,,1001.88000000,1001.88000000,1001.88000000,1001.88000000,23.92233468,,5.74481264,
27930,19760619,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27931,19760620,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27932,19760621,f,US,,,,,,,,,1007.45000000,1007.45000000,1007.45000000,1007.45000000,23.92233468,,5.74481264,
27933,19760622,f,US,,,,,,,,,997.63000000,997.63000000,997.63000000,997.63000000,23.92233468,,5.74481264,
27934,19760623,f,US,,,,,,,,,996.56000000,996.56000000,996.56000000,996.56000000,23.92233468,,5.74481264,
27935,19760624,f,US,,,,,,,,,1003.77000000,1003.77000000,1003.77000000,1003.77000000,23.92233468,,5.74481264,
27936,19760625,f,US,,,,,,,,,999.84000000,999.84000000,999.84000000,999.84000000,23.92233468,,5.74481264,
27937,19760626,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27938,19760627,f,US,,,,,,,,,,,,,23.92233468,,5.74481264,
27939,19760628,f,US,,,,,,,,,997.38000000,997.38000000,997.38000000,997.38000000,23.92233468,,5.74481264,
27940,19760629,f,US,,,,,,,,,1000.65000000,1000.65000000,1000.65000000,1000.65000000,23.92233468,,5.74481264,
27941,19760630,f,US,,,,,,,,,1002.78000000,1002.78000000,1002.78000000,1002.78000000,23.92233468,,5.74481264,
27942,19760701,f,US,,,,,,,,,994.84000000,994.84000000,994.84000000,994.84000000,24.04890788,1886.558,5.74481264,
27943,19760702,f,US,,,,,,,,,999.84000000,999.84000000,999.84000000,999.84000000,24.04890788,1886.558,5.74481264,
27944,19760703,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27945,19760704,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27946,19760705,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27947,19760706,f,US,,,,,,,,,991.81000000,991.81000000,991.81000000,991.81000000,24.04890788,1886.558,5.74481264,
27948,19760707,f,US,,,,,,,,,991.16000000,991.16000000,991.16000000,991.16000000,24.04890788,1886.558,5.74481264,
27949,19760708,f,US,,,,,,,,,991.98000000,991.98000000,991.98000000,991.98000000,24.04890788,1886.558,5.74481264,
27950,19760709,f,US,,,,,,,,,1003.11000000,1003.11000000,1003.11000000,1003.11000000,24.04890788,1886.558,5.74481264,
27951,19760710,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27952,19760711,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27953,19760712,f,US,,,,,,,,,1011.21000000,1011.21000000,1011.21000000,1011.21000000,24.04890788,1886.558,5.74481264,
27954,19760713,f,US,,,,,,,,,1006.06000000,1006.06000000,1006.06000000,1006.06000000,24.04890788,1886.558,5.74481264,
27955,19760714,f,US,,,,,,,,,1005.16000000,1005.16000000,1005.16000000,1005.16000000,24.04890788,1886.558,5.74481264,
27956,19760715,f,US,,,,,,,,,997.46000000,997.46000000,997.46000000,997.46000000,24.04890788,1886.558,5.74481264,
27957,19760716,f,US,,,,,,,,,993.21000000,993.21000000,993.21000000,993.21000000,24.04890788,1886.558,5.74481264,
27958,19760717,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27959,19760718,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27960,19760719,f,US,,,,,,,,,990.83000000,990.83000000,990.83000000,990.83000000,24.04890788,1886.558,5.74481264,
27961,19760720,f,US,,,,,,,,,988.29000000,988.29000000,988.29000000,988.29000000,24.04890788,1886.558,5.74481264,
27962,19760721,f,US,,,,,,,,,989.44000000,989.44000000,989.44000000,989.44000000,24.04890788,1886.558,5.74481264,
27963,19760722,f,US,,,,,,,,,991.08000000,991.08000000,991.08000000,991.08000000,24.04890788,1886.558,5.74481264,
27964,19760723,f,US,,,,,,,,,990.91000000,990.91000000,990.91000000,990.91000000,24.04890788,1886.558,5.74481264,
27965,19760724,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27966,19760725,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27967,19760726,f,US,,,,,,,,,991.51000000,991.51000000,991.51000000,991.51000000,24.04890788,1886.558,5.74481264,
27968,19760727,f,US,,,,,,,,,984.13000000,984.13000000,984.13000000,984.13000000,24.04890788,1886.558,5.74481264,
27969,19760728,f,US,,,,,,,,,981.33000000,981.33000000,981.33000000,981.33000000,24.04890788,1886.558,5.74481264,
27970,19760729,f,US,,,,,,,,,979.29000000,979.29000000,979.29000000,979.29000000,24.04890788,1886.558,5.74481264,
27971,19760730,f,US,,,,,,,,,984.64000000,984.64000000,984.64000000,984.64000000,24.04890788,1886.558,5.74481264,
27972,19760731,f,US,,,,,,,,,,,,,24.04890788,1886.558,5.74481264,
27973,19760801,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27974,19760802,f,US,,,,,,,,,982.26000000,982.26000000,982.26000000,982.26000000,24.17548108,,5.74481264,
27975,19760803,f,US,,,,,,,,,990.33000000,990.33000000,990.33000000,990.33000000,24.17548108,,5.74481264,
27976,19760804,f,US,,,,,,,,,992.28000000,992.28000000,992.28000000,992.28000000,24.17548108,,5.74481264,
27977,19760805,f,US,,,,,,,,,986.68000000,986.68000000,986.68000000,986.68000000,24.17548108,,5.74481264,
27978,19760806,f,US,,,,,,,,,986.00000000,986.00000000,986.00000000,986.00000000,24.17548108,,5.74481264,
27979,19760807,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27980,19760808,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27981,19760809,f,US,,,,,,,,,983.46000000,983.46000000,983.46000000,983.46000000,24.17548108,,5.74481264,
27982,19760810,f,US,,,,,,,,,993.43000000,993.43000000,993.43000000,993.43000000,24.17548108,,5.74481264,
27983,19760811,f,US,,,,,,,,,986.79000000,986.79000000,986.79000000,986.79000000,24.17548108,,5.74481264,
27984,19760812,f,US,,,,,,,,,987.12000000,987.12000000,987.12000000,987.12000000,24.17548108,,5.74481264,
27985,19760813,f,US,,,,,,,,,990.19000000,990.19000000,990.19000000,990.19000000,24.17548108,,5.74481264,
27986,19760814,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27987,19760815,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27988,19760816,f,US,,,,,,,,,992.77000000,992.77000000,992.77000000,992.77000000,24.17548108,,5.74481264,
27989,19760817,f,US,,,,,,,,,999.34000000,999.34000000,999.34000000,999.34000000,24.17548108,,5.74481264,
27990,19760818,f,US,,,,,,,,,995.01000000,995.01000000,995.01000000,995.01000000,24.17548108,,5.74481264,
27991,19760819,f,US,,,,,,,,,983.88000000,983.88000000,983.88000000,983.88000000,24.17548108,,5.74481264,
27992,19760820,f,US,,,,,,,,,974.07000000,974.07000000,974.07000000,974.07000000,24.17548108,,5.74481264,
27993,19760821,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27994,19760822,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
27995,19760823,f,US,,,,,,,,,971.49000000,971.49000000,971.49000000,971.49000000,24.17548108,,5.74481264,
27996,19760824,f,US,,,,,,,,,962.93000000,962.93000000,962.93000000,962.93000000,24.17548108,,5.74481264,
27997,19760825,f,US,,,,,,,,,970.83000000,970.83000000,970.83000000,970.83000000,24.17548108,,5.74481264,
27998,19760826,f,US,,,,,,,,,960.44000000,960.44000000,960.44000000,960.44000000,24.17548108,,5.74481264,
27999,19760827,f,US,,,,,,,,,963.93000000,963.93000000,963.93000000,963.93000000,24.17548108,,5.74481264,
28000,19760828,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
28001,19760829,f,US,,,,,,,,,,,,,24.17548108,,5.74481264,
28002,19760830,f,US,,,,,,,,,968.92000000,968.92000000,968.92000000,968.92000000,24.17548108,,5.74481264,
28003,19760831,f,US,,,,,,,,,973.74000000,973.74000000,973.74000000,973.74000000,24.17548108,,5.74481264,
28004,19760901,f,US,,,,,,,,,985.95000000,985.95000000,985.95000000,985.95000000,24.30205428,,5.74481264,
28005,19760902,f,US,,,,,,,,,984.79000000,984.79000000,984.79000000,984.79000000,24.30205428,,5.74481264,
28006,19760903,f,US,,,,,,,,,989.11000000,989.11000000,989.11000000,989.11000000,24.30205428,,5.74481264,
28007,19760904,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28008,19760905,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28009,19760906,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28010,19760907,f,US,,,,,,,,,996.59000000,996.59000000,996.59000000,996.59000000,24.30205428,,5.74481264,
28011,19760908,f,US,,,,,,,,,992.94000000,992.94000000,992.94000000,992.94000000,24.30205428,,5.74481264,
28012,19760909,f,US,,,,,,,,,986.87000000,986.87000000,986.87000000,986.87000000,24.30205428,,5.74481264,
28013,19760910,f,US,,,,,,,,,988.36000000,988.36000000,988.36000000,988.36000000,24.30205428,,5.74481264,
28014,19760911,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28015,19760912,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28016,19760913,f,US,,,,,,,,,983.29000000,983.29000000,983.29000000,983.29000000,24.30205428,,5.74481264,
28017,19760914,f,US,,,,,,,,,978.64000000,978.64000000,978.64000000,978.64000000,24.30205428,,5.74481264,
28018,19760915,f,US,,,,,,,,,979.31000000,979.31000000,979.31000000,979.31000000,24.30205428,,5.74481264,
28019,19760916,f,US,,,,,,,,,987.95000000,987.95000000,987.95000000,987.95000000,24.30205428,,5.74481264,
28020,19760917,f,US,,,,,,,,,995.10000000,995.10000000,995.10000000,995.10000000,24.30205428,,5.74481264,
28021,19760918,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28022,19760919,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28023,19760920,f,US,,,,,,,,,994.51000000,994.51000000,994.51000000,994.51000000,24.30205428,,5.74481264,
28024,19760921,f,US,,,,,,,,,1014.79000000,1014.79000000,1014.79000000,1014.79000000,24.30205428,,5.74481264,
28025,19760922,f,US,,,,,,,,,1014.05000000,1014.05000000,1014.05000000,1014.05000000,24.30205428,,5.74481264,
28026,19760923,f,US,,,,,,,,,1010.80000000,1010.80000000,1010.80000000,1010.80000000,24.30205428,,5.74481264,
28027,19760924,f,US,,,,,,,,,1009.31000000,1009.31000000,1009.31000000,1009.31000000,24.30205428,,5.74481264,
28028,19760925,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28029,19760926,f,US,,,,,,,,,,,,,24.30205428,,5.74481264,
28030,19760927,f,US,,,,,,,,,1013.13000000,1013.13000000,1013.13000000,1013.13000000,24.30205428,,5.74481264,
28031,19760928,f,US,,,,,,,,,994.93000000,994.93000000,994.93000000,994.93000000,24.30205428,,5.74481264,
28032,19760929,f,US,,,,,,,,,991.19000000,991.19000000,991.19000000,991.19000000,24.30205428,,5.74481264,
28033,19760930,f,US,,,,,,,,,990.19000000,990.19000000,990.19000000,990.19000000,24.30205428,,5.74481264,
