intdate,ri,cpi,cpi_lag,gdp,gdp_lag,inf,inf_lag,unp,unp_lag,dji_open,dji_open_lag,dji_close,dji_close_lag,dji_opcl_diff,dji_opcl_lag,dji_high,dji_high_lag,dji_low,dji_low_lag,dji_hilo_diff,dji_hilo_lag
19860519,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1758.18000000,1759.67000000,1758.18000000,1759.67000000,0.00000000,0.00000000,1769.80000000,1775.67000000,1746.55000000,1749.92000000,23.25000000,25.75000000
19860520,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1783.98000000,1758.18000000,1783.98000000,1758.18000000,0.00000000,0.00000000,1788.36000000,1769.80000000,1752.11000000,1746.55000000,36.25000000,23.25000000
19860521,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1775.17000000,1783.98000000,1775.17000000,1783.98000000,0.00000000,0.00000000,1798.54000000,1788.36000000,1766.67000000,1752.11000000,31.87000000,36.25000000
19860522,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1806.30000000,1775.17000000,1806.30000000,1775.17000000,0.00000000,0.00000000,1813.67000000,1798.54000000,1774.42000000,1766.67000000,39.25000000,31.87000000
19860523,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1823.29000000,1806.30000000,1823.29000000,1806.30000000,0.00000000,0.00000000,1842.04000000,1813.67000000,1805.29000000,1774.42000000,36.75000000,39.25000000
19860527,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1853.03000000,1823.29000000,1853.03000000,1823.29000000,0.00000000,0.00000000,1856.28000000,1842.04000000,1823.53000000,1805.29000000,32.75000000,36.75000000
19860528,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1878.28000000,1853.03000000,1878.28000000,1853.03000000,0.00000000,0.00000000,1891.78000000,1856.28000000,1852.03000000,1823.53000000,39.75000000,32.75000000
19860529,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1882.35000000,1878.28000000,1882.35000000,1878.28000000,0.00000000,0.00000000,1892.85000000,1891.78000000,1857.48000000,1852.03000000,35.37000000,39.75000000
19860530,t,45.98826245,45.98826245,,,1.89804772,1.89804772,,,1876.71000000,1882.35000000,1876.71000000,1882.35000000,0.00000000,0.00000000,1898.21000000,1892.85000000,1857.96000000,1857.48000000,40.25000000,35.37000000
19860602,t,46.15702671,45.98826245,,,1.89804772,1.89804772,,,1861.95000000,1876.71000000,1861.95000000,1876.71000000,0.00000000,0.00000000,1886.08000000,1898.21000000,1845.58000000,1857.96000000,40.50000000,40.25000000
19860603,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1870.43000000,1861.95000000,1870.43000000,1861.95000000,0.00000000,0.00000000,1875.43000000,1886.08000000,1845.68000000,1845.58000000,29.75000000,40.50000000
19860604,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1863.29000000,1870.43000000,1863.29000000,1870.43000000,0.00000000,0.00000000,1881.91000000,1875.43000000,1845.54000000,1845.68000000,36.37000000,29.75000000
19860605,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1879.44000000,1863.29000000,1879.44000000,1863.29000000,0.00000000,0.00000000,1880.69000000,1881.91000000,1851.19000000,1845.54000000,29.50000000,36.37000000
19860606,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1885.90000000,1879.44000000,1885.90000000,1879.44000000,0.00000000,0.00000000,1894.27000000,1880.69000000,1866.15000000,1851.19000000,28.12000000,29.50000000
19860609,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1840.15000000,1885.90000000,1840.15000000,1885.90000000,0.00000000,0.00000000,1872.02000000,1894.27000000,1833.90000000,1866.15000000,38.12000000,28.12000000
19860610,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1837.19000000,1840.15000000,1837.19000000,1840.15000000,0.00000000,0.00000000,1852.69000000,1872.02000000,1816.07000000,1833.90000000,36.62000000,38.12000000
19860611,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1846.07000000,1837.19000000,1846.07000000,1837.19000000,0.00000000,0.00000000,1854.57000000,1852.69000000,1825.82000000,1816.07000000,28.75000000,36.62000000
19860612,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1838.13000000,1846.07000000,1838.13000000,1846.07000000,0.00000000,0.00000000,1851.75000000,1854.57000000,1826.38000000,1825.82000000,25.37000000,28.75000000
19860613,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1874.19000000,1838.13000000,1874.19000000,1838.13000000,0.00000000,0.00000000,1883.19000000,1851.75000000,1843.94000000,1826.38000000,39.25000000,25.37000000
19860616,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1871.77000000,1874.19000000,1871.77000000,1874.19000000,0.00000000,0.00000000,1890.52000000,1883.19000000,1863.39000000,1843.94000000,27.13000000,39.25000000
19860617,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1865.78000000,1871.77000000,1865.78000000,1871.77000000,0.00000000,0.00000000,1886.90000000,1890.52000000,1854.03000000,1863.39000000,32.87000000,27.13000000
19860618,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1868.94000000,1865.78000000,1868.94000000,1865.78000000,0.00000000,0.00000000,1881.57000000,1886.90000000,1843.82000000,1854.03000000,37.75000000,32.87000000
19860619,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1855.86000000,1868.94000000,1855.86000000,1868.94000000,0.00000000,0.00000000,1883.11000000,1881.57000000,1851.49000000,1843.82000000,31.62000000,37.75000000
19860620,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1879.54000000,1855.86000000,1879.54000000,1855.86000000,0.00000000,0.00000000,1882.79000000,1883.11000000,1847.66000000,1851.49000000,35.13000000,31.62000000
19860623,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1864.26000000,1879.54000000,1864.26000000,1879.54000000,0.00000000,0.00000000,1883.38000000,1882.79000000,1853.51000000,1847.66000000,29.87000000,35.13000000
19860624,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1875.55000000,1864.26000000,1875.55000000,1864.26000000,0.00000000,0.00000000,1891.67000000,1883.38000000,1854.05000000,1853.51000000,37.62000000,29.87000000
19860625,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1885.05000000,1875.55000000,1885.05000000,1875.55000000,0.00000000,0.00000000,1903.30000000,1891.67000000,1870.42000000,1854.05000000,32.88000000,37.62000000
19860626,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1880.20000000,1885.05000000,1880.20000000,1885.05000000,0.00000000,0.00000000,1897.20000000,1903.30000000,1867.45000000,1870.42000000,29.75000000,32.88000000
19860627,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1885.26000000,1880.20000000,1885.26000000,1880.20000000,0.00000000,0.00000000,1898.88000000,1897.20000000,1871.38000000,1867.45000000,27.50000000,29.75000000
19860630,t,46.15702671,46.15702671,,,1.89804772,1.89804772,,,1892.72000000,1885.26000000,1892.72000000,1885.26000000,0.00000000,0.00000000,1907.60000000,1898.88000000,1876.22000000,1871.38000000,31.38000000,27.50000000
19860701,t,46.19921778,46.15702671,4607.669,,1.89804772,1.89804772,,,1903.54000000,1892.72000000,1903.54000000,1892.72000000,0.00000000,0.00000000,1911.16000000,1907.60000000,1878.54000000,1876.22000000,32.62000000,31.38000000
19860702,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1909.03000000,1903.54000000,1909.03000000,1903.54000000,0.00000000,0.00000000,1922.65000000,1911.16000000,1891.40000000,1878.54000000,31.25000000,32.62000000
19860703,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1900.87000000,1909.03000000,1900.87000000,1909.03000000,0.00000000,0.00000000,1918.50000000,1922.65000000,1887.25000000,1891.40000000,31.25000000,31.25000000
19860707,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1839.00000000,1900.87000000,1839.00000000,1900.87000000,0.00000000,0.00000000,1870.88000000,1918.50000000,1834.13000000,1887.25000000,36.75000000,31.25000000
19860708,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1820.73000000,1839.00000000,1820.73000000,1839.00000000,0.00000000,0.00000000,1834.36000000,1870.88000000,1795.11000000,1834.13000000,39.25000000,36.75000000
19860709,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1826.07000000,1820.73000000,1826.07000000,1820.73000000,0.00000000,0.00000000,1839.57000000,1834.36000000,1807.70000000,1795.11000000,31.87000000,39.25000000
19860710,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1831.83000000,1826.07000000,1831.83000000,1826.07000000,0.00000000,0.00000000,1842.83000000,1839.57000000,1799.96000000,1807.70000000,42.87000000,31.87000000
19860711,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1821.43000000,1831.83000000,1821.43000000,1831.83000000,0.00000000,0.00000000,1840.93000000,1842.83000000,1810.93000000,1799.96000000,30.00000000,42.87000000
19860714,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1793.45000000,1821.43000000,1793.45000000,1821.43000000,0.00000000,0.00000000,1816.45000000,1840.93000000,1785.33000000,1810.93000000,31.12000000,30.00000000
19860715,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1768.70000000,1793.45000000,1768.70000000,1793.45000000,0.00000000,0.00000000,1800.58000000,1816.45000000,1760.20000000,1785.33000000,40.38000000,31.12000000
19860716,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1774.18000000,1768.70000000,1774.18000000,1768.70000000,0.00000000,0.00000000,1794.18000000,1800.58000000,1759.80000000,1760.20000000,34.38000000,40.38000000
19860717,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1781.78000000,1774.18000000,1781.78000000,1774.18000000,0.00000000,0.00000000,1802.65000000,1794.18000000,1762.15000000,1759.80000000,40.50000000,34.38000000
19860718,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1777.98000000,1781.78000000,1777.98000000,1781.78000000,0.00000000,0.00000000,1807.36000000,1802.65000000,1754.73000000,1762.15000000,52.63000000,40.50000000
19860721,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1779.11000000,1777.98000000,1779.11000000,1777.98000000,0.00000000,0.00000000,1792.49000000,1807.36000000,1753.99000000,1754.73000000,38.50000000,52.63000000
19860722,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1795.13000000,1779.11000000,1795.13000000,1779.11000000,0.00000000,0.00000000,1810.38000000,1792.49000000,1769.13000000,1753.99000000,41.25000000,38.50000000
19860723,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1798.37000000,1795.13000000,1798.37000000,1795.13000000,0.00000000,0.00000000,1813.62000000,1810.38000000,1780.12000000,1769.13000000,33.50000000,41.25000000
19860724,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1791.62000000,1798.37000000,1791.62000000,1798.37000000,0.00000000,0.00000000,1806.75000000,1813.62000000,1778.75000000,1780.12000000,28.00000000,33.50000000
19860725,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1810.04000000,1791.62000000,1810.04000000,1791.62000000,0.00000000,0.00000000,1821.54000000,1806.75000000,1791.16000000,1778.75000000,30.38000000,28.00000000
19860728,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1773.90000000,1810.04000000,1773.90000000,1810.04000000,0.00000000,0.00000000,1805.77000000,1821.54000000,1760.27000000,1791.16000000,45.50000000,30.38000000
19860729,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1766.87000000,1773.90000000,1766.87000000,1773.90000000,0.00000000,0.00000000,1788.87000000,1805.77000000,1753.00000000,1760.27000000,35.87000000,45.50000000
19860730,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1779.39000000,1766.87000000,1779.39000000,1766.87000000,0.00000000,0.00000000,1794.14000000,1788.87000000,1747.51000000,1753.00000000,46.63000000,35.87000000
19860731,t,46.19921778,46.19921778,4607.669,4607.669,1.89804772,1.89804772,,,1775.31000000,1779.39000000,1775.31000000,1779.39000000,0.00000000,0.00000000,1794.18000000,1794.14000000,1764.31000000,1747.51000000,29.87000000,46.63000000
19860801,t,46.24140884,46.19921778,,4607.669,1.89804772,1.89804772,,,1763.54000000,1775.31000000,1763.54000000,1775.31000000,0.00000000,0.00000000,1788.79000000,1794.18000000,1753.16000000,1764.31000000,35.63000000,29.87000000
19860804,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1769.97000000,1763.54000000,1769.97000000,1763.54000000,0.00000000,0.00000000,1785.10000000,1788.79000000,1738.10000000,1753.16000000,47.00000000,35.63000000
19860805,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1777.00000000,1769.97000000,1777.00000000,1769.97000000,0.00000000,0.00000000,1800.13000000,1785.10000000,1766.88000000,1738.10000000,33.25000000,47.00000000
19860806,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1779.53000000,1777.00000000,1779.53000000,1777.00000000,0.00000000,0.00000000,1788.65000000,1800.13000000,1759.90000000,1766.88000000,28.75000000,33.25000000
19860807,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1786.28000000,1779.53000000,1786.28000000,1779.53000000,0.00000000,0.00000000,1801.90000000,1788.65000000,1766.28000000,1759.90000000,35.62000000,28.75000000
19860808,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1782.62000000,1786.28000000,1782.62000000,1786.28000000,0.00000000,0.00000000,1800.12000000,1801.90000000,1769.75000000,1766.28000000,30.37000000,35.62000000
19860811,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1811.16000000,1782.62000000,1811.16000000,1782.62000000,0.00000000,0.00000000,1824.66000000,1800.12000000,1779.41000000,1769.75000000,45.25000000,30.37000000
19860812,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1835.49000000,1811.16000000,1835.49000000,1811.16000000,0.00000000,0.00000000,1840.49000000,1824.66000000,1804.49000000,1779.41000000,36.00000000,45.25000000
19860813,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1844.49000000,1835.49000000,1844.49000000,1835.49000000,0.00000000,0.00000000,1860.62000000,1840.49000000,1822.99000000,1804.49000000,37.63000000,36.00000000
19860814,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1844.91000000,1844.49000000,1844.91000000,1844.49000000,0.00000000,0.00000000,1859.78000000,1860.62000000,1832.66000000,1822.99000000,27.12000000,37.63000000
19860815,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1855.60000000,1844.91000000,1855.60000000,1844.91000000,0.00000000,0.00000000,1863.60000000,1859.78000000,1829.10000000,1832.66000000,34.50000000,27.12000000
19860818,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1869.52000000,1855.60000000,1869.52000000,1855.60000000,0.00000000,0.00000000,1875.02000000,1863.60000000,1842.77000000,1829.10000000,32.25000000,34.50000000
19860819,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1862.91000000,1869.52000000,1862.91000000,1869.52000000,0.00000000,0.00000000,1880.16000000,1875.02000000,1846.91000000,1842.77000000,33.25000000,32.25000000
19860820,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1881.33000000,1862.91000000,1881.33000000,1862.91000000,0.00000000,0.00000000,1889.33000000,1880.16000000,1850.08000000,1846.91000000,39.25000000,33.25000000
19860821,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1881.19000000,1881.33000000,1881.19000000,1881.33000000,0.00000000,0.00000000,1899.44000000,1889.33000000,1864.94000000,1850.08000000,34.50000000,39.25000000
19860822,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1880.80000000,1881.19000000,1880.80000000,1881.19000000,0.00000000,0.00000000,1898.05000000,1899.44000000,1868.17000000,1864.94000000,29.88000000,34.50000000
19860825,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1871.77000000,1880.80000000,1871.77000000,1880.80000000,0.00000000,0.00000000,1893.39000000,1898.05000000,1860.52000000,1868.17000000,32.87000000,29.88000000
19860826,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1904.25000000,1871.77000000,1904.25000000,1871.77000000,0.00000000,0.00000000,1911.25000000,1893.39000000,1872.38000000,1860.52000000,38.87000000,32.87000000
19860827,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1904.53000000,1904.25000000,1904.53000000,1904.25000000,0.00000000,0.00000000,1918.53000000,1911.25000000,1887.90000000,1872.38000000,30.63000000,38.87000000
19860828,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1900.17000000,1904.53000000,1900.17000000,1904.53000000,0.00000000,0.00000000,1912.17000000,1918.53000000,1882.79000000,1887.90000000,29.38000000,30.63000000
19860829,t,46.24140884,46.24140884,,,1.89804772,1.89804772,,,1898.34000000,1900.17000000,1898.34000000,1900.17000000,0.00000000,0.00000000,1913.84000000,1912.17000000,1883.47000000,1882.79000000,30.37000000,29.38000000
19860902,t,46.41017311,46.24140884,,,1.89804772,1.89804772,,,1870.36000000,1898.34000000,1870.36000000,1898.34000000,0.00000000,0.00000000,1902.24000000,1913.84000000,1857.61000000,1883.47000000,44.63000000,30.37000000
19860903,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1881.33000000,1870.36000000,1881.33000000,1870.36000000,0.00000000,0.00000000,1888.21000000,1902.24000000,1852.83000000,1857.61000000,35.38000000,44.63000000
19860904,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1919.71000000,1881.33000000,1919.71000000,1881.33000000,0.00000000,0.00000000,1927.84000000,1888.21000000,1887.84000000,1852.83000000,40.00000000,35.38000000
19860905,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1899.75000000,1919.71000000,1899.75000000,1919.71000000,0.00000000,0.00000000,1931.63000000,1927.84000000,1890.25000000,1887.84000000,41.38000000,40.00000000
19860908,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1888.64000000,1899.75000000,1888.64000000,1899.75000000,0.00000000,0.00000000,1907.01000000,1931.63000000,1866.89000000,1890.25000000,40.12000000,41.38000000
19860909,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1884.14000000,1888.64000000,1884.14000000,1888.64000000,0.00000000,0.00000000,1909.39000000,1907.01000000,1873.89000000,1866.89000000,35.50000000,40.12000000
19860910,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1879.50000000,1884.14000000,1879.50000000,1884.14000000,0.00000000,0.00000000,1897.50000000,1909.39000000,1863.13000000,1873.89000000,34.37000000,35.50000000
19860911,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1792.89000000,1879.50000000,1792.89000000,1879.50000000,0.00000000,0.00000000,1824.76000000,1897.50000000,1781.14000000,1863.13000000,43.62000000,34.37000000
19860912,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1758.72000000,1792.89000000,1758.72000000,1792.89000000,0.00000000,0.00000000,1790.60000000,1824.76000000,1733.60000000,1781.14000000,57.00000000,43.62000000
19860915,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1767.58000000,1758.72000000,1767.58000000,1758.72000000,0.00000000,0.00000000,1786.96000000,1790.60000000,1746.21000000,1733.60000000,40.75000000,57.00000000
19860916,t,46.41017311,46.41017311,,,1.89804772,1.89804772,,,1778.54000000,1767.58000000,1778.54000000,1767.58000000,0.00000000,0.00000000,1784.91000000,1786.96000000,1746.66000000,1746.21000000,38.25000000,40.75000000
